author,title,id,tokens,chars
"Stratemeyer, Edward","The Rover Boys on the Plains; Or, The Mystery of Red Rock Ranch",PG26182,47867,257940
"Stratemeyer, Edward","The Rover Boys in Southern Waters; or, The Deserted Steam Yacht",PG26193,48575,261959
"Stratemeyer, Edward",The Young Oarsmen of Lakeview,PG26218,51030,280805
"Stratemeyer, Edward","The Rover Boys at Big Horn Ranch; Or, The Cowboys' Double Round-Up",PG26539,62739,344167
"Stratemeyer, Edward","The Rover Boys in Alaska; or, Lost in the Fields of Ice",PG26902,58088,314232
"Stratemeyer, Edward","Dave Porter and the Runaways; Or, Last Days at Oak Hall",PG28654,61309,332587
"Stratemeyer, Edward","Dave Porter in the Far North; Or, The Pluck of an American Schoolboy",PG28861,58863,322215
"Stratemeyer, Edward","Dave Porter At Bear Camp; Or, The Wild Man of Mirror Lake",PG29859,65140,355909
"Stratemeyer, Edward","Dave Porter and His Double; Or, The Disapperarance of the Basswood Fortune",PG30394,61906,340579
"Stratemeyer, Edward","The Rover Boys in the Land of Luck; Or, Stirring Adventures in the Oil Fields",PG30841,64379,350990
"Stratemeyer, Edward","The Missing Tin Box; Or, The Stolen Railroad Bonds",PG30864,45960,251958
"Stratemeyer, Edward","Young Auctioneers; Or, The Polishing of a Rolling Stone",PG31140,59385,324929
"Stratemeyer, Edward","The Campaign of the Jungle; Or, Under Lawton through Luzon",PG31317,60837,337238
"Stratemeyer, Edward","To Alaska for Gold; Or, The Fortune Hunters of the Yukon",PG31989,56322,306308
"Stratemeyer, Edward","Boys of The Fort; Or, A Young Captain's Pluck",PG32057,49267,268160
"Stratemeyer, Edward","At the Fall of Port Arthur; Or, A Young American in the Japanese Navy",PG33559,55657,307833
"Stratemeyer, Edward","Three Young Ranchmen; or, Daring Adventures in the Great West",PG33615,42123,227327
"Stratemeyer, Edward","Fighting in Cuban Waters; Or, Under Schley on the Brooklyn",PG34306,65515,364284
"Stratemeyer, Edward","Dave Porter in the South Seas; or, The Strange Cruise of the Stormy Petrel",PG34347,60839,332397
"Stratemeyer, Edward","Marching on Niagara; Or, The Soldier Boys of the Old Frontier",PG34355,63171,345964
"Stratemeyer, Edward","The Last Cruise of the Spitfire; or, Luke Foster's Strange Voyage",PG34367,46617,246498
"Stratemeyer, Edward","Leo the Circus Boy; or, Life under the great white canvas",PG35821,42587,233720
"Stratemeyer, Edward","The Rover Boys on a Tour; or, Last Days at Brill College",PG36179,67216,364729
"Stratemeyer, Edward","Dave Porter on Cave Island; Or, A Schoolboy's Mysterious Mission",PG36377,60117,330454
"Stratemeyer, Edward","First at the North Pole; Or, Two Boys in the Arctic Circle",PG38968,62866,340729
"Stratemeyer, Edward","The Rover Boys Down East; or, The Struggle for the Stanhope Fortune",PG40303,56919,314412
"Stratemeyer, Edward","A Young Inventor's Pluck; or, The Mystery of the Willington Legacy",PG42142,40780,227266
"Stratemeyer, Edward","The Putnam Hall Cadets; or, Good Times in School and Out",PG45517,49111,273696
"Stratemeyer, Edward","The Putnam Hall Rivals; or, Fun and Sport Afloat and Ashore",PG46872,46335,258736
"Stratemeyer, Edward","The Putnam Hall Champions; or, Bound to Win Out",PG47023,54237,300816
"Stratemeyer, Edward","The Putnam Hall Rebellion; or, The Rival Runaways",PG47451,54608,306334
"Stratemeyer, Edward","The Putnam Hall Encampment; or, The Secret of the Old Mill",PG47562,56436,310709
"Stratemeyer, Edward","True to Himself; Or, Roger Strong's Struggle for Place",PG4995,57481,307344
"Stratemeyer, Edward","The Rover Boys in Business; Or, The Search for the Missing Bonds",PG5002,57824,314798
"Stratemeyer, Edward","The Rover Boys in New York; Or, Saving Their Father's Honor",PG5003,54930,299752
"Stratemeyer, Edward",The Young Oarsmen of Lakeview,PG50201,49152,273076
"Stratemeyer, Edward","When Santiago Fell; or, The War Adventures of Two Chums",PG51798,57116,309642
"Stratemeyer, Edward","Young Hunters in Porto Rico; or, The Search for a Lost Treasure",PG52217,50410,281232
"Stratemeyer, Edward","The Gun Club Boys of Lakeport; Or, The Island Camp",PG52386,52307,283676
"Stratemeyer, Edward","Dave Porter's Return to School; Or, Winning the Medal of Honor",PG53407,62248,337727
"Stratemeyer, Edward","Dave Porter and His Classmates; Or, For the Honor of Oak Hall",PG53414,64556,350121
"Stratemeyer, Edward","Nelson the Newsboy; Or, Afloat in New York",PG54389,49771,269199
"Stratemeyer, Edward","Dave Porter's Great Search; Or, The Perils of a Young Civil Engineer",PG55764,66435,366642
"Stratemeyer, Edward","The Rover Boys in the Jungle; Or, Stirring Adventures in Africa",PG5770,43957,240097
"Stratemeyer, Edward","The Rover Boys at School; Or, The Cadets of Putnam Hall",PG5780,48943,268288
"Stratemeyer, Edward","The Rover Boys on the Ocean; Or, A chase for a fortune",PG5875,46740,253474
"Stratemeyer, Edward","The Rover Boys out West; Or, The Search for a Lost Mine",PG6071,47742,258444
"Stratemeyer, Edward","Richard Dare's Venture; Or, Striking Out for Himself",PG6365,45619,249829
"Stratemeyer, Edward","On the Trail of Pontiac; Or, The Pioneer Boys of the Ohio",PG6433,63095,345021
"Stratemeyer, Edward","The Rover Boys on the Great Lakes; Or, The Secret of the Island Cave",PG6451,47527,258375
"Stratemeyer, Edward","Guns and Snowshoes; Or, the Winter Outing of the Young Hunters",PG8697,45623,246272
"Howells, William Dean",Between the Dark and the Daylight,PG12100,50469,276744
"Howells, William Dean",Italian Journeys,PG14276,99721,568689
"Howells, William Dean",The Rise of Silas Lapham,PG154,128713,699586
"Howells, William Dean",A Chance Acquaintance,PG18555,60349,336685
"Howells, William Dean",A Little Swiss Sojourn,PG18565,15863,90353
"Howells, William Dean",A Pair of Patient Lovers,PG18605,78472,421962
"Howells, William Dean",The Story of a Play: A Novel,PG20225,66385,356643
"Howells, William Dean",A Fearful Responsibility and Other Stories,PG20403,53394,296049
"Howells, William Dean",Stories Of Ohio,PG21381,73481,403121
"Howells, William Dean",The Flight of Pony Baker: A Boy's Town Story,PG22219,42680,218903
"Howells, William Dean",The Coast of Bohemia,PG22297,71441,388948
"Howells, William Dean",Christmas Every Day and Other Stories,PG22519,18458,101234
"Howells, William Dean",Buying a Horse,PG23030,6731,37407
"Howells, William Dean",The Sleeping-Car: A Farce,PG2506,8366,47129
"Howells, William Dean",Boy Life: Stories and Readings Selected From The Works of William Dean Howells,PG25383,42586,224582
"Howells, William Dean",Five O'Clock Tea: Farce,PG27709,6214,36740
"Howells, William Dean",Evening Dress: Farce,PG27880,7491,42756
"Howells, William Dean",A Likely Story,PG28305,9429,55427
"Howells, William Dean",A Boy's Town,PG28727,77784,412677
"Howells, William Dean",Imaginary Interviews,PG28763,105419,590881
"Howells, William Dean",Poems,PG29993,28056,170942
"Howells, William Dean",The Daughter of the Storage: And Other Things in Prose and Verse,PG30023,64192,360680
"Howells, William Dean",The Quality of Mercy,PG30108,118610,644176
"Howells, William Dean",An Open-Eyed Conspiracy; An Idyl of Saratoga,PG3051,38565,207107
"Howells, William Dean",The Garotters,PG3237,9501,54775
"Howells, William Dean",Bride Roses,PG33608,5394,30195
"Howells, William Dean",The Kentons,PG3362,77886,422532
"Howells, William Dean",Fennel and Rue,PG3363,35523,195247
"Howells, William Dean",Dr. Breen's Practice,PG3364,57623,313903
"Howells, William Dean",Their Wedding Journey,PG3365,73767,417703
"Howells, William Dean",A Hazard of New Fortunes — Volume 1,PG3366,33974,187313
"Howells, William Dean",A Hazard of New Fortunes — Volume 2,PG3367,35079,195060
"Howells, William Dean",A Hazard of New Fortunes — Volume 3,PG3368,22862,125792
"Howells, William Dean",A Hazard of New Fortunes — Volume 4,PG3369,33659,186032
"Howells, William Dean",A Hazard of New Fortunes — Volume 5,PG3370,39633,213319
"Howells, William Dean",Their Silver Wedding Journey — Volume 1,PG3371,40689,223917
"Howells, William Dean",Their Silver Wedding Journey — Volume 2,PG3372,43756,241408
"Howells, William Dean",Their Silver Wedding Journey — Volume 3,PG3373,67440,373484
"Howells, William Dean",The Entire March Family Trilogy,PG3374,390827,2163904
"Howells, William Dean",The Landlord at Lion's Head — Volume 1,PG3375,49313,267998
"Howells, William Dean",The Landlord at Lion's Head — Volume 2,PG3376,67467,361549
"Howells, William Dean",Criticism and Fiction,PG3377,28681,162436
"Howells, William Dean",My Literary Passions,PG3378,57646,306032
"Howells, William Dean",Short Stories and Essays (from Literature and Life),PG3379,52358,290164
"Howells, William Dean",Staccato Notes of a Vanished Summer (from Literature and Life),PG3380,3585,20080
"Howells, William Dean",The Standard Household-Effect Company (from Literature and Life),PG3381,3869,21578
"Howells, William Dean",American Literary Centers (from Literature and Life),PG3382,4333,24502
"Howells, William Dean",Spanish Prisoners of War (from Literature and Life),PG3383,3980,22065
"Howells, William Dean",Some Anomalies of the Short Story (from Literature and Life),PG3384,4517,25320
"Howells, William Dean",Last Days in a Dutch Hotel (from Literature and Life),PG3385,4506,24676
"Howells, William Dean",The Editor's Relations with the Young Contributor (from Literature and Life),PG3386,4830,25816
"Howells, William Dean",Confessions of a Summer Colonist (from Literature and Life),PG3387,5650,31573
"Howells, William Dean",The Man of Letters as a Man of Business,PG3388,12752,69481
"Howells, William Dean",Literature and Life (Complete),PG3389,185831,1018148
"Howells, William Dean",My Mark Twain (from Literary Friends and Acquaintance),PG3390,27240,148187
"Howells, William Dean",A Belated Guest (from Literary Friends and Acquaintance),PG3391,5364,30084
"Howells, William Dean",Cambridge Neighbors (from Literary Friends and Acquaintance),PG3392,12299,67358
"Howells, William Dean",Studies of Lowell (from Literary Friends and Acquaintance),PG3393,12730,68038
"Howells, William Dean",The White Mr. Longfellow (from Literary Friends and Acquaintance),PG3394,10883,59438
"Howells, William Dean",Oliver Wendell Holmes (from Literary Friends and Acquaintance),PG3395,10482,56737
"Howells, William Dean",Literary Boston as I Knew It (from Literary Friends and Acquaintance),PG3396,10679,58522
"Howells, William Dean",Roundabout to Boston (from Literary Friends and Acquaintance),PG3397,7161,38699
"Howells, William Dean","My First Visit to New England, and Others (from Literary Friends and Acquaintance)",PG3398,30890,163921
"Howells, William Dean",Complete Project Gutenberg William Dean Howells Literature Essays,PG3399,31206,167480
"Howells, William Dean",Complete Project Gutenberg William Dean Howells Works,PG3400,9385,65023
"Howells, William Dean",The Elevator,PG3401,8379,49809
"Howells, William Dean",The Parlor Car,PG3402,7085,40407
"Howells, William Dean",The Register,PG3403,9738,56431
"Howells, William Dean",April Hopes,PG3404,114201,633006
"Howells, William Dean",Ragged Lady — Volume 1,PG3405,32526,174751
"Howells, William Dean",Ragged Lady — Volume 2,PG3406,56701,305444
"Howells, William Dean",Widger's Quotations from the Project Gutenberg Editions of the Works of William Dean Howells,PG3483,12393,73421
"Howells, William Dean",Literary Friends and Acquaintance; a Personal Retrospect of American Authorship,PG4201,128084,692812
"Howells, William Dean",Ragged Lady — Complete,PG4270,89578,482448
"Howells, William Dean","A Counterfeit Presentment; and, The Parlour Car",PG43469,36280,212645
"Howells, William Dean",A Hazard of New Fortunes — Complete,PG4600,165161,907273
"Howells, William Dean",The Landlord at Lion's Head — Complete,PG4645,117118,631628
"Howells, William Dean",Their Silver Wedding Journey — Complete,PG4646,151877,838745
"Howells, William Dean",Years of My Youth,PG47060,82287,448951
"Howells, William Dean",A Confession of St. Augustine,PG52708,11222,63553
"Howells, William Dean",Mrs. Farrell,PG56970,71154,389002
"Howells, William Dean",My Year in a Log Cabin,PG57341,10285,56221
"Howells, William Dean",Une rencontre: roman de deux touristes sur le Saint-Laurent et le Saguenay,PG58532,63920,389909
"Howells, William Dean","Certain delightful English towns, with glimpses of the pleasant country between",PG58540,91111,511978
"Howells, William Dean",Venetian Life,PG7083,111231,638865
"Howells, William Dean",London Films,PG7130,73151,410815
"Howells, William Dean",Suburban Sketches,PG7141,64154,363601
"Howells, William Dean",Seven English Cities,PG7187,54881,306078
"Howells, William Dean","Henry James, Jr.",PG723,3869,21840
"Howells, William Dean",The Man of Letters as a Man of Business,PG724,12958,70641
"Howells, William Dean",A Psychological Counter-Current in Recent Fiction,PG726,7268,40249
"Howells, William Dean",Emile Zola,PG728,4091,23018
"Howells, William Dean",The Leatherwood God,PG7311,53365,286810
"Howells, William Dean",Indian Summer,PG7359,96005,529285
"Howells, William Dean",The Albany Depot : a Farce,PG7364,8118,44781
"Howells, William Dean","The Minister's Charge; Or, The Apprenticeship of Lemuel Barker",PG7410,115647,627536
"Howells, William Dean","Roman Holidays, and Others",PG7422,96648,537909
"Howells, William Dean",Familiar Spanish Travels,PG7430,102700,567194
"Howells, William Dean",Annie Kilburn : a Novel,PG7502,79593,440672
"Howells, William Dean",Quotes and Images From The Works of William Dean Howells,PG7546,3698,21186
"Howells, William Dean",The Lady of the Aroostook,PG7797,75410,417995
"Howells, William Dean",A Foregone Conclusion,PG7839,62971,346764
"Howells, William Dean",Modern Italian Poets; Essays and Versions,PG8171,89316,529186
"Howells, William Dean",A Modern Instance,PG8203,155745,855743
"Howells, William Dean",Through the Eye of the Needle: A Romance,PG8295,68649,369582
"Howells, William Dean",A Traveler from Altruria: Romance,PG8449,65466,357581
"Howells, William Dean",Questionable Shapes,PG9458,41501,225339
